timestamp,action,reward,battery_soc,diesel_power,battery_power,grid_power,load_shedding,renewable_curtailment,fuel_level,power_balance_error,total_generation,total_consumption,renewable_generation,load_demand,has_line_violation,line_violations
2019-01-01 14:30:00,"[-1, 0]",0.19764536025,0.5090580919296053,0.0,0.0,-6.0813957,0.0,0.0,95.38504475,0.0,4.490604300000001,4.490604300000001,10.572000000000001,4.490604300000001,False,{}
2019-01-01 14:45:00,"[-1, 0]",0.11674265200000004,0.5090580919296053,0.0,0.0,-3.592081600000001,0.0,0.0,95.38504475,0.0,6.9799184,6.9799184,10.572000000000001,6.9799184,False,{}
2019-01-01 15:00:00,"[-1, 0]",-0.0,0.5083985216664474,0.0,1.2531835000000022,0.0,0.0,0.0,95.38504475,0.0,11.597183500000002,11.597183500000002,10.344,11.597183500000002,False,{}
2019-01-01 15:15:00,"[-1, 0]",-0.0,0.5061500600875001,0.0,4.2720769999999995,0.0,0.0,0.0,95.38504475,0.0,14.616076999999999,14.616076999999999,10.344,14.616076999999999,False,{}
2019-01-01 15:30:00,"[-1, 0]",-0.0,0.5054736662453948,0.0,1.2851483000000012,0.0,0.0,0.0,95.38504475,0.0,11.6291483,11.6291483,10.344,11.6291483,False,{}
2019-01-01 15:45:00,"[-1, 0]",0.07214804999999998,0.5054736662453948,0.0,0.0,-2.2199399999999994,0.0,0.0,95.38504475,0.0,8.12406,8.12406,10.344,8.12406,False,{}
2019-01-01 16:00:00,"[-1, 0]",0.19239493,0.5054736662453948,0.0,0.0,-5.919843999999999,0.0,0.0,95.38504475,0.0,4.580156000000001,4.580156000000001,10.5,4.580156000000001,False,{}
2019-01-01 16:15:00,"[-1, 0]",0.16194698975000002,0.5054736662453948,0.0,0.0,-4.9829843,0.0,0.0,95.38504475,0.0,5.5170157,5.5170157,10.5,5.5170157,False,{}
2019-01-01 16:30:00,"[-1, 0]",0.09588012525,0.5054736662453948,0.0,0.0,-2.9501577,0.0,0.0,95.38504475,0.0,7.5498423,7.5498423,10.5,7.5498423,False,{}
2019-01-01 16:45:00,"[-1, 0]",0.126230286,0.5054736662453948,0.0,0.0,-3.8840088,0.0,0.0,95.38504475,0.0,6.6159912,6.6159912,10.5,6.6159912,False,{}
2019-01-01 17:00:00,"[-1, 0]",0.093632812,0.5054736662453948,0.0,0.0,-2.8810095999999996,0.0,0.0,95.38504475,0.0,7.7869904,7.7869904,10.668,7.7869904,False,{}
2019-01-01 17:15:00,"[-1, 0]",0.11236277324999998,0.5054736662453948,0.0,0.0,-3.457316099999999,0.0,0.0,95.38504475,0.0,7.2106839,7.2106839,10.668,7.2106839,False,{}
2019-01-01 17:30:00,"[-1, 0]",0.07353295949999998,0.5054736662453948,0.0,0.0,-2.2625525999999994,0.0,0.0,95.38504475,0.0,8.4054474,8.4054474,10.668,8.4054474,False,{}
2019-01-01 17:45:00,"[-1, 0]",0.12503534224999996,0.5054736662453948,0.0,0.0,-3.8472412999999985,0.0,0.0,95.38504475,0.0,6.820758700000001,6.820758700000001,10.668,6.820758700000001,False,{}
